date,load
2018/05/01 0:00,1.008799049
2018/05/01 1:00,4.554091653
2018/05/01 2:00,7.265197763
2018/05/01 3:00,7.265197763
2018/05/01 4:00,7.265197763
2018/05/01 5:00,7.265197763
2018/05/01 6:00,4.597898509
2018/05/01 7:00,0.047869718
2018/05/01 8:00,4.238617991
2018/05/01 9:00,10.66571696
2018/05/01 10:00,71.54065819
2018/05/01 11:00,79.14298373
2018/05/01 12:00,11.26567974
2018/05/01 13:00,11.26567974
2018/05/01 14:00,36.04485178
2018/05/01 15:00,43.3107276
2018/05/01 16:00,47.36850004
2018/05/01 17:00,26.40681879
2018/05/01 18:00,30.0483654
2018/05/01 19:00,31.04185065
2018/05/01 20:00,24.16505181
2018/05/01 21:00,7.898590656
2018/05/01 22:00,1.431590656
2018/05/01 23:00,1.431590656
2018/05/02 0:00,1.431590656
2018/05/02 1:00,1.431590656
2018/05/02 2:00,1.431590656
2018/05/02 3:00,1.431590656
2018/05/02 4:00,1.431590656
2018/05/02 5:00,1.431590656
2018/05/02 6:00,0.811234705
2018/05/02 7:00,0
2018/05/02 8:00,20.65526439
2018/05/02 9:00,20.55339983
2018/05/02 10:00,28.25211677
2018/05/02 11:00,54.5390523
2018/05/02 12:00,23.64217045
2018/05/02 13:00,44.83267142
2018/05/02 14:00,62.24762898
2018/05/02 15:00,53.20017923
2018/05/02 16:00,36.08478616
2018/05/02 17:00,45.59509255
2018/05/02 18:00,14.25833289
2018/05/02 19:00,10.2646471
2018/05/02 20:00,14.50481762
2018/05/02 21:00,14.50481762
2018/05/02 22:00,11.89807849
2018/05/02 23:00,3.796636182
2018/05/03 0:00,0.936830357
2018/05/03 1:00,0.936830357
2018/05/03 2:00,9.833193994
2018/05/03 3:00,11.72346672
2018/05/03 4:00,7.571830357
2018/05/03 5:00,0.936830357
2018/05/03 6:00,0.593325893
2018/05/03 7:00,0.264907826
2018/05/03 8:00,11.32213861
2018/05/03 9:00,60.68649617
2018/05/03 10:00,24.33766824
2018/05/03 11:00,39.80310542
2018/05/03 12:00,69.88961102
2018/05/03 13:00,33.32517432
2018/05/03 14:00,27.55344007
2018/05/03 15:00,13.01395365
2018/05/03 16:00,11.26567974
2018/05/03 17:00,11.26567974
2018/05/03 18:00,36.27631544
2018/05/03 19:00,23.50930474
2018/05/03 20:00,58.65015761
2018/05/03 21:00,34.29571021
2018/05/03 22:00,5.111837974
2018/05/03 23:00,5.111837974
2018/05/04 0:00,5.111837974
2018/05/04 1:00,5.111837974
2018/05/04 2:00,5.111837974
2018/05/04 3:00,5.111837974
2018/05/04 4:00,5.111837974
2018/05/04 5:00,5.111837974
2018/05/04 6:00,4.839168934
2018/05/04 7:00,0.140098039
2018/05/04 8:00,6.799843391
2018/05/04 9:00,17.8167395
2018/05/04 10:00,32.35257283
2018/05/04 11:00,36.07801893
2018/05/04 12:00,66.38299517
2018/05/04 13:00,73.64450215
2018/05/04 14:00,44.92452969
2018/05/04 15:00,21.54575191
2018/05/04 16:00,16.56592432
2018/05/04 17:00,25.76334634
2018/05/04 18:00,40.19101338
2018/05/04 19:00,61.70087704
2018/05/04 20:00,11.26567974
2018/05/04 21:00,11.26567974
2018/05/04 22:00,2.012666667
2018/05/04 23:00,2.012666667
2018/05/05 0:00,5.801864469
2018/05/05 1:00,12.34684249
2018/05/05 2:00,12.34684249
2018/05/05 3:00,8.902117216
2018/05/05 4:00,2.012666667
2018/05/05 5:00,2.012666667
2018/05/05 6:00,6.219030305
2018/05/05 7:00,6.553803031
